query_id,query,sources,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10,method
1,+Eyeglasses,2196,454.52777777777777,10.128248755614832,0.5457176330256767,0.1857923497267759,0.465391621129326,0.6133879781420765,0.1857923497267759,0.1402550091074663,0.1225865209471755,C_cal_hybrid_lh010_ls005_balancedaccuracy
2,-Heavy_Makeup,4087,193.96231954979203,8.647915615672613,0.284638331215423,0.0614142402740396,0.1928064595057499,0.2931245412282848,0.0614142402740396,0.0461952532419865,0.0404453144115481,C_cal_hybrid_lh010_ls005_balancedaccuracy
3,+Male,1595,498.8702194357367,9.626099557188985,0.4911597808513522,0.122257053291536,0.341692789968652,0.463949843260188,0.122257053291536,0.1057053291536048,0.0943573667711592,C_cal_hybrid_lh010_ls005_balancedaccuracy
4,-Young,5355,371.4509803921569,8.638804706338407,0.4006425822649349,0.0466853408029878,0.165266106442577,0.2662931839402427,0.0466853408029878,0.0419794584500462,0.0402240896358536,C_cal_hybrid_lh010_ls005_balancedaccuracy
5,+Blond_Hair,5469,437.5408667032364,7.967955176105314,0.3612620398922624,0.077710733223624,0.2495885902358749,0.3739257633936734,0.077710733223624,0.0668495154507208,0.0602852441031267,C_cal_hybrid_lh010_ls005_balancedaccuracy
6,+Mustache,301,429.2093023255814,8.789311516720591,0.4039440169880952,0.1096345514950166,0.3255813953488372,0.4784053156146179,0.1096345514950166,0.0890365448504982,0.0764119601328904,C_cal_hybrid_lh010_ls005_balancedaccuracy
7,-Young,5355,371.4509803921569,8.638804706338407,0.4006425822649349,0.0466853408029878,0.165266106442577,0.2662931839402427,0.0466853408029878,0.0419794584500462,0.0402240896358536,C_cal_hybrid_lh010_ls005_balancedaccuracy
8,"+Eyeglasses, +Smiling",612,235.30065359477123,10.94244597394482,0.4616666039318041,0.1764705882352941,0.457516339869281,0.6078431372549019,0.1764705882352941,0.1444444444444449,0.1222222222222224,C_cal_hybrid_lh010_ls005_balancedaccuracy
9,"+Black_Hair, -Wavy_Hair",2572,307.9412908242613,7.775453625348271,0.3722965019069971,0.0769828926905132,0.2367807153965785,0.3627527216174183,0.0769828926905132,0.0604199066874027,0.0543545878693617,C_cal_hybrid_lh010_ls005_balancedaccuracy
10,"-Male, -Mustache",27,484.0740740740741,12.303356682812726,0.4787321830237353,0.037037037037037,0.1851851851851851,0.4074074074074074,0.037037037037037,0.0444444444444444,0.0444444444444444,C_cal_hybrid_lh010_ls005_balancedaccuracy
11,"+Chubby, -Young",584,426.2756849315069,9.813549694133131,0.4805709611471385,0.071917808219178,0.2791095890410959,0.4075342465753425,0.071917808219178,0.0705479452054794,0.0551369863013699,C_cal_hybrid_lh010_ls005_balancedaccuracy
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,91.60759493670886,11.797703386862066,0.4942635203464122,0.2151898734177215,0.6455696202531646,0.7468354430379747,0.2151898734177215,0.2354430379746833,0.1784810126582278,C_cal_hybrid_lh010_ls005_balancedaccuracy
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,59.3235294117647,8.8011374613818,0.2406053034698262,0.0294117647058823,0.1176470588235294,0.2352941176470588,0.0294117647058823,0.0294117647058823,0.0264705882352941,C_cal_hybrid_lh010_ls005_balancedaccuracy
0,+Smiling,4786,430.164020058504,7.095680359662252,0.5160218023115554,0.0862933556205599,0.2440451316339323,0.3326368575010447,0.0862933556205599,0.0658169661512735,0.0539281236941068,C_cal_hybrid_lh010_ls005_f1
1,+Eyeglasses,2196,452.65983606557376,7.485013727933331,0.1471461644413149,0.1857923497267759,0.4667577413479052,0.6138433515482696,0.1857923497267759,0.1405282331511821,0.1229052823315106,C_cal_hybrid_lh010_ls005_f1
2,-Heavy_Makeup,4087,203.0670418399804,6.787074800280857,0.2958293574120906,0.0577440665524834,0.1886469292879863,0.2882309762662099,0.0577440665524834,0.0454122828480545,0.0397357474920473,C_cal_hybrid_lh010_ls005_f1
3,+Male,1595,498.3912225705329,6.800924206078987,0.3915820465753071,0.122257053291536,0.3423197492163009,0.464576802507837,0.122257053291536,0.1062068965517239,0.0943573667711592,C_cal_hybrid_lh010_ls005_f1
4,-Young,5355,260.3869281045752,7.1548897749458265,0.1789403271010053,0.0472455648926237,0.1790849673202614,0.2782446311858076,0.0472455648926237,0.0467600373482721,0.04438842203548,C_cal_hybrid_lh010_ls005_f1
5,+Blond_Hair,5469,389.1369537392577,6.42733809376443,0.1416354879129301,0.0828304991771804,0.2658621320168221,0.3936734320716767,0.0828304991771804,0.0714207350521103,0.0637776558785886,C_cal_hybrid_lh010_ls005_f1
6,+Mustache,301,264.3887043189369,7.496249248023049,0.0455663663975622,0.0996677740863787,0.3056478405315614,0.4584717607973422,0.0996677740863787,0.0863787375415281,0.0710963455149502,C_cal_hybrid_lh010_ls005_f1
7,-Young,5355,260.3869281045752,7.1548897749458265,0.1789403271010053,0.0472455648926237,0.1790849673202614,0.2782446311858076,0.0472455648926237,0.0467600373482721,0.04438842203548,C_cal_hybrid_lh010_ls005_f1
8,"+Eyeglasses, +Smiling",612,242.44117647058823,7.847701251117233,0.3047658591196427,0.1748366013071895,0.4526143790849673,0.5980392156862745,0.1748366013071895,0.1434640522875821,0.1210784313725492,C_cal_hybrid_lh010_ls005_f1
9,"+Black_Hair, -Wavy_Hair",2572,283.6753499222395,6.175396371036073,0.3158964724229246,0.0750388802488336,0.2360031104199066,0.3783048211508553,0.0750388802488336,0.0608864696734059,0.0575427682737162,C_cal_hybrid_lh010_ls005_f1
10,"-Male, -Mustache",27,488.5185185185185,8.519405859488028,0.7387586986577069,0.037037037037037,0.1851851851851851,0.4074074074074074,0.037037037037037,0.0444444444444444,0.0444444444444444,C_cal_hybrid_lh010_ls005_f1
11,"+Chubby, -Young",584,293.18150684931504,7.759652163067909,0.168742307066305,0.0736301369863013,0.3099315068493151,0.4828767123287671,0.0736301369863013,0.0743150684931507,0.0662671232876715,C_cal_hybrid_lh010_ls005_f1
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,71.49367088607595,8.433170234100729,0.1859431644029255,0.2151898734177215,0.620253164556962,0.759493670886076,0.2151898734177215,0.2278481012658226,0.160759493670886,C_cal_hybrid_lh010_ls005_f1
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,69.67647058823529,6.8828299466301415,0.2749160650898428,0.0294117647058823,0.0588235294117647,0.2647058823529412,0.0294117647058823,0.0176470588235294,0.0294117647058823,C_cal_hybrid_lh010_ls005_f1
0,+Smiling,4786,423.4782699540326,6.571482856105273,0.4486521451395025,0.0848307563727538,0.239657333890514,0.328458002507313,0.0848307563727538,0.0651065608023391,0.0531550355202664,C_cal_hybrid_lh010_ls005_precisionrecallmid
1,+Eyeglasses,2196,449.7372495446266,6.444401005686741,0.0728760752046586,0.1867030965391621,0.4672131147540984,0.6133879781420765,0.1867030965391621,0.1409836065573752,0.1223588342440789,C_cal_hybrid_lh010_ls005_precisionrecallmid
2,-Heavy_Makeup,4087,245.8446293124541,6.03029696871956,0.3576044876184036,0.0685099094690482,0.2136041105945681,0.3212625397602153,0.0685099094690482,0.0509420112551989,0.0441154881331041,C_cal_hybrid_lh010_ls005_precisionrecallmid
3,+Male,1595,498.9880877742947,5.820400831168722,0.5660369469827993,0.122257053291536,0.341692789968652,0.463949843260188,0.122257053291536,0.1057053291536048,0.0942946708463943,C_cal_hybrid_lh010_ls005_precisionrecallmid
4,-Young,5355,298.7432306255836,6.505321535587756,0.2480865154947553,0.0436974789915966,0.169000933706816,0.2700280112044818,0.0436974789915966,0.0434360410830994,0.042184873949579,C_cal_hybrid_lh010_ls005_precisionrecallmid
5,+Blond_Hair,5469,380.0043883708173,5.89681094192809,0.1202508957079438,0.0824648016090693,0.2569025415980984,0.3830682025964527,0.0824648016090693,0.0692265496434434,0.0626257085390383,C_cal_hybrid_lh010_ls005_precisionrecallmid
6,+Mustache,301,264.3887043189369,6.775706978731377,0.0455663663975622,0.0996677740863787,0.3056478405315614,0.4584717607973422,0.0996677740863787,0.0863787375415281,0.0710963455149502,C_cal_hybrid_lh010_ls005_precisionrecallmid
7,-Young,5355,298.7432306255836,6.505321535587756,0.2480865154947553,0.0436974789915966,0.169000933706816,0.2700280112044818,0.0436974789915966,0.0434360410830994,0.042184873949579,C_cal_hybrid_lh010_ls005_precisionrecallmid
8,"+Eyeglasses, +Smiling",612,235.44771241830065,6.787892058783887,0.235037697491303,0.1748366013071895,0.4542483660130719,0.5980392156862745,0.1748366013071895,0.143790849673203,0.1210784313725492,C_cal_hybrid_lh010_ls005_precisionrecallmid
9,"+Black_Hair, -Wavy_Hair",2572,287.16407465007774,5.602003662990374,0.3224371049443077,0.0730948678071539,0.2348367029548989,0.3775272161741835,0.0730948678071539,0.0603421461897356,0.0572317262830475,C_cal_hybrid_lh010_ls005_precisionrecallmid
10,"-Male, -Mustache",27,481.44444444444446,7.552687998171206,0.6549013367405644,0.037037037037037,0.1851851851851851,0.4074074074074074,0.037037037037037,0.0444444444444444,0.0444444444444444,C_cal_hybrid_lh010_ls005_precisionrecallmid
11,"+Chubby, -Young",584,257.41267123287673,7.145384086321478,0.1990172000066058,0.0753424657534246,0.3116438356164384,0.4863013698630137,0.0753424657534246,0.0756849315068493,0.0654109589041098,C_cal_hybrid_lh010_ls005_precisionrecallmid
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,69.62025316455696,7.402829432789283,0.1838460538206221,0.2531645569620253,0.6329113924050633,0.7721518987341772,0.2531645569620253,0.2177215189873416,0.1493670886075948,C_cal_hybrid_lh010_ls005_precisionrecallmid
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,78.8529411764706,5.821090473848231,0.2448010913589421,0.0294117647058823,0.1470588235294117,0.2941176470588235,0.0294117647058823,0.0294117647058823,0.0294117647058823,C_cal_hybrid_lh010_ls005_precisionrecallmid
0,+Smiling,4786,415.6615127455077,5.5681116739875645,0.3813687184964868,0.0885917258671124,0.2442540743836189,0.332010029251985,0.0885917258671124,0.0664437944003332,0.0538863351441695,C_cal_hybrid_lh015_ls005_accuracy
1,+Eyeglasses,2196,452.65983606557376,5.39831554455401,0.1471461644413149,0.1908014571948998,0.4799635701275045,0.6252276867030966,0.1908014571948998,0.1465391621129307,0.1267304189435326,C_cal_hybrid_lh015_ls005_accuracy
2,-Heavy_Makeup,4087,229.7548323954001,4.7855033942181295,0.3312916995473033,0.0719354049425006,0.2231465622706141,0.3278688524590163,0.0719354049425006,0.05363347198434,0.0456569610961576,C_cal_hybrid_lh015_ls005_accuracy
3,+Male,1595,498.3912225705329,4.853848643437448,0.3915820465753071,0.1310344827586207,0.3492163009404389,0.4746081504702194,0.1310344827586207,0.1114733542319746,0.098432601880877,C_cal_hybrid_lh015_ls005_accuracy
4,-Young,5355,260.3869281045752,5.458912268139067,0.1789403271010053,0.0478057889822595,0.1828197945845004,0.2857142857142857,0.0478057889822595,0.0477684407096166,0.0453781512605033,C_cal_hybrid_lh015_ls005_accuracy
5,+Blond_Hair,5469,369.14847321265313,4.793312720743257,0.098691512974792,0.0850246845858475,0.2643993417443774,0.3854452367891753,0.0850246845858475,0.0720789906747105,0.0646004754068389,C_cal_hybrid_lh015_ls005_accuracy
6,+Mustache,301,264.3887043189369,5.695664565032502,0.0455663663975622,0.0963455149501661,0.3056478405315614,0.4551495016611295,0.0963455149501661,0.0877076411960132,0.0707641196013289,C_cal_hybrid_lh015_ls005_accuracy
7,-Young,5355,260.3869281045752,5.458912268139067,0.1789403271010053,0.0478057889822595,0.1828197945845004,0.2857142857142857,0.0478057889822595,0.0477684407096166,0.0453781512605033,C_cal_hybrid_lh015_ls005_accuracy
8,"+Eyeglasses, +Smiling",612,224.0261437908497,5.735373186519722,0.2446542361057272,0.1764705882352941,0.4656862745098039,0.6225490196078431,0.1764705882352941,0.1490196078431377,0.127450980392157,C_cal_hybrid_lh015_ls005_accuracy
9,"+Black_Hair, -Wavy_Hair",2572,283.72395023328147,4.519902687792088,0.3200310278527473,0.0742612752721617,0.23950233281493,0.3841368584758942,0.0742612752721617,0.0615863141524105,0.0583592534992217,C_cal_hybrid_lh015_ls005_accuracy
10,"-Male, -Mustache",27,488.5185185185185,6.537166445343583,0.7387586986577069,0.037037037037037,0.1481481481481481,0.3703703703703703,0.037037037037037,0.037037037037037,0.0407407407407407,C_cal_hybrid_lh015_ls005_accuracy
11,"+Chubby, -Young",584,185.0804794520548,6.3695429179766405,0.1336867757753966,0.0821917808219178,0.3544520547945205,0.5273972602739726,0.0821917808219178,0.0863013698630138,0.0717465753424661,C_cal_hybrid_lh015_ls005_accuracy
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,75.70886075949367,5.963866571836833,0.2277343778670588,0.2278481012658227,0.7341772151898734,0.8481012658227848,0.2278481012658227,0.2658227848101264,0.1822784810126581,C_cal_hybrid_lh015_ls005_accuracy
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,89.23529411764706,4.534381305470186,0.2439913543708184,0.0294117647058823,0.088235294117647,0.2647058823529412,0.0294117647058823,0.0176470588235294,0.0264705882352941,C_cal_hybrid_lh015_ls005_accuracy
0,+Smiling,4786,421.4162139573757,8.723162414038276,0.4257848485961799,0.0873380693689929,0.2452987881320518,0.3351441704972837,0.0873380693689929,0.0664020058503959,0.054408692018386,C_cal_hybrid_lh015_ls005_balancedaccuracy
1,+Eyeglasses,2196,454.52777777777777,10.128248755614832,0.5457176330256767,0.1908014571948998,0.4781420765027322,0.6238615664845173,0.1908014571948998,0.1460837887067376,0.1261839708561009,C_cal_hybrid_lh015_ls005_balancedaccuracy
2,-Heavy_Makeup,4087,193.96231954979203,8.647915615672613,0.284638331215423,0.0626376315145583,0.1999021287007585,0.2945926107169073,0.0626376315145583,0.0481037435771956,0.0412772204551008,C_cal_hybrid_lh015_ls005_balancedaccuracy
3,+Male,1595,498.8702194357367,9.626099557188985,0.4911597808513522,0.1316614420062695,0.3492163009404389,0.4739811912225705,0.1316614420062695,0.111222570532915,0.098432601880877,C_cal_hybrid_lh015_ls005_balancedaccuracy
4,-Young,5355,371.4509803921569,8.638804706338407,0.4006425822649349,0.0464985994397759,0.1680672268907563,0.2689075630252101,0.0464985994397759,0.0426890756302516,0.040840336134453,C_cal_hybrid_lh015_ls005_balancedaccuracy
5,+Blond_Hair,5469,437.5408667032364,7.967955176105314,0.3612620398922624,0.0799049186322911,0.2537941122691534,0.3821539586761748,0.0799049186322911,0.0684220149935988,0.062351435362955,C_cal_hybrid_lh015_ls005_balancedaccuracy
6,+Mustache,301,429.2093023255814,8.789311516720591,0.4039440169880952,0.1029900332225913,0.3156146179401993,0.4817275747508305,0.1029900332225913,0.0877076411960132,0.0757475083056479,C_cal_hybrid_lh015_ls005_balancedaccuracy
7,-Young,5355,371.4509803921569,8.638804706338407,0.4006425822649349,0.0464985994397759,0.1680672268907563,0.2689075630252101,0.0464985994397759,0.0426890756302516,0.040840336134453,C_cal_hybrid_lh015_ls005_balancedaccuracy
8,"+Eyeglasses, +Smiling",612,235.30065359477123,10.94244597394482,0.4616666039318041,0.1764705882352941,0.4624183006535948,0.6176470588235294,0.1764705882352941,0.1483660130718959,0.1263071895424838,C_cal_hybrid_lh015_ls005_balancedaccuracy
9,"+Black_Hair, -Wavy_Hair",2572,307.9412908242613,7.775453625348271,0.3722965019069971,0.0785381026438569,0.2375583203732504,0.3670295489891135,0.0785381026438569,0.0612752721617418,0.0551710730948671,C_cal_hybrid_lh015_ls005_balancedaccuracy
10,"-Male, -Mustache",27,484.0740740740741,12.303356682812726,0.4787321830237353,0.037037037037037,0.1481481481481481,0.4074074074074074,0.037037037037037,0.037037037037037,0.0444444444444444,C_cal_hybrid_lh015_ls005_balancedaccuracy
11,"+Chubby, -Young",584,426.2756849315069,9.813549694133131,0.4805709611471385,0.071917808219178,0.2825342465753425,0.4092465753424658,0.071917808219178,0.071917808219178,0.0556506849315069,C_cal_hybrid_lh015_ls005_balancedaccuracy
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,91.60759493670886,11.797703386862066,0.4942635203464122,0.2151898734177215,0.6582278481012658,0.7468354430379747,0.2151898734177215,0.2430379746835441,0.1784810126582278,C_cal_hybrid_lh015_ls005_balancedaccuracy
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,59.3235294117647,8.8011374613818,0.2406053034698262,0.0294117647058823,0.088235294117647,0.2352941176470588,0.0294117647058823,0.0176470588235294,0.0264705882352941,C_cal_hybrid_lh015_ls005_balancedaccuracy
0,+Smiling,4786,430.164020058504,7.095680359662252,0.5160218023115554,0.0883827831174258,0.2509402423735896,0.3407856247388215,0.0883827831174258,0.0674885081487661,0.0556205599665683,C_cal_hybrid_lh015_ls005_f1
1,+Eyeglasses,2196,452.65983606557376,7.485013727933331,0.1471461644413149,0.1908014571948998,0.4799635701275045,0.6252276867030966,0.1908014571948998,0.1465391621129307,0.1267304189435326,C_cal_hybrid_lh015_ls005_f1
2,-Heavy_Makeup,4087,203.0670418399804,6.787074800280857,0.2958293574120906,0.0589674577930022,0.1952532419867873,0.2901884022510398,0.0589674577930022,0.0472229018840222,0.0404453144115481,C_cal_hybrid_lh015_ls005_f1
3,+Male,1595,498.3912225705329,6.800924206078987,0.3915820465753071,0.1310344827586207,0.3492163009404389,0.4746081504702194,0.1310344827586207,0.1114733542319746,0.098432601880877,C_cal_hybrid_lh015_ls005_f1
4,-Young,5355,260.3869281045752,7.1548897749458265,0.1789403271010053,0.0478057889822595,0.1828197945845004,0.2857142857142857,0.0478057889822595,0.0477684407096166,0.0453781512605033,C_cal_hybrid_lh015_ls005_f1
5,+Blond_Hair,5469,389.1369537392577,6.42733809376443,0.1416354879129301,0.0852075333699031,0.2715304443225452,0.400621685865789,0.0852075333699031,0.0734320716767217,0.0658438471384169,C_cal_hybrid_lh015_ls005_f1
6,+Mustache,301,264.3887043189369,7.496249248023049,0.0455663663975622,0.0963455149501661,0.3056478405315614,0.4551495016611295,0.0963455149501661,0.0877076411960132,0.0707641196013289,C_cal_hybrid_lh015_ls005_f1
7,-Young,5355,260.3869281045752,7.1548897749458265,0.1789403271010053,0.0478057889822595,0.1828197945845004,0.2857142857142857,0.0478057889822595,0.0477684407096166,0.0453781512605033,C_cal_hybrid_lh015_ls005_f1
8,"+Eyeglasses, +Smiling",612,242.44117647058823,7.847701251117233,0.3047658591196427,0.1748366013071895,0.4558823529411764,0.6111111111111112,0.1748366013071895,0.1470588235294122,0.1251633986928106,C_cal_hybrid_lh015_ls005_f1
9,"+Black_Hair, -Wavy_Hair",2572,283.6753499222395,6.175396371036073,0.3158964724229246,0.0765940902021772,0.2387247278382581,0.3833592534992224,0.0765940902021772,0.0621306376360808,0.0583203732503881,C_cal_hybrid_lh015_ls005_f1
10,"-Male, -Mustache",27,488.5185185185185,8.519405859488028,0.7387586986577069,0.037037037037037,0.1481481481481481,0.3703703703703703,0.037037037037037,0.037037037037037,0.0407407407407407,C_cal_hybrid_lh015_ls005_f1
11,"+Chubby, -Young",584,293.18150684931504,7.759652163067909,0.168742307066305,0.0736301369863013,0.3167808219178082,0.4914383561643836,0.0736301369863013,0.0767123287671233,0.0664383561643838,C_cal_hybrid_lh015_ls005_f1
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,71.49367088607595,8.433170234100729,0.1859431644029255,0.2151898734177215,0.6708860759493671,0.7468354430379747,0.2151898734177215,0.2405063291139238,0.160759493670886,C_cal_hybrid_lh015_ls005_f1
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,69.67647058823529,6.8828299466301415,0.2749160650898428,0.0294117647058823,0.088235294117647,0.2647058823529412,0.0294117647058823,0.0176470588235294,0.0294117647058823,C_cal_hybrid_lh015_ls005_f1
0,+Smiling,4786,423.4782699540326,6.571482856105273,0.4486521451395025,0.0869201838696197,0.2465524446301713,0.3378604262432093,0.0869201838696197,0.0667781027998317,0.0549310488926025,C_cal_hybrid_lh015_ls005_precisionrecallmid
1,+Eyeglasses,2196,449.7372495446266,6.444401005686741,0.0728760752046586,0.1917122040072859,0.4808743169398907,0.6252276867030966,0.1917122040072859,0.1467213114754078,0.1260473588342429,C_cal_hybrid_lh015_ls005_precisionrecallmid
2,-Heavy_Makeup,4087,245.8446293124541,6.03029696871956,0.3576044876184036,0.0694886224614631,0.2209444580376804,0.3259114264741864,0.0694886224614631,0.0529483728896495,0.0451186689503294,C_cal_hybrid_lh015_ls005_precisionrecallmid
3,+Male,1595,498.9880877742947,5.820400831168722,0.5660369469827993,0.1316614420062695,0.3492163009404389,0.4739811912225705,0.1316614420062695,0.111222570532915,0.0983699059561121,C_cal_hybrid_lh015_ls005_precisionrecallmid
4,-Young,5355,298.7432306255836,6.505321535587756,0.2480865154947553,0.0444444444444444,0.1732959850606909,0.2741363211951447,0.0444444444444444,0.0445191409897287,0.0430252100840328,C_cal_hybrid_lh015_ls005_precisionrecallmid
5,+Blond_Hair,5469,380.0043883708173,5.89681094192809,0.1202508957079438,0.0846589870177363,0.2631194002559883,0.3898336076065094,0.0846589870177363,0.0713475955384882,0.064472481258,C_cal_hybrid_lh015_ls005_precisionrecallmid
6,+Mustache,301,264.3887043189369,6.775706978731377,0.0455663663975622,0.0963455149501661,0.3056478405315614,0.4551495016611295,0.0963455149501661,0.0877076411960132,0.0707641196013289,C_cal_hybrid_lh015_ls005_precisionrecallmid
7,-Young,5355,298.7432306255836,6.505321535587756,0.2480865154947553,0.0444444444444444,0.1732959850606909,0.2741363211951447,0.0444444444444444,0.0445191409897287,0.0430252100840328,C_cal_hybrid_lh015_ls005_precisionrecallmid
8,"+Eyeglasses, +Smiling",612,235.44771241830065,6.787892058783887,0.235037697491303,0.1748366013071895,0.457516339869281,0.6094771241830066,0.1748366013071895,0.1477124183006541,0.1248366013071897,C_cal_hybrid_lh015_ls005_precisionrecallmid
9,"+Black_Hair, -Wavy_Hair",2572,287.16407465007774,5.602003662990374,0.3224371049443077,0.0746500777604976,0.2375583203732504,0.3818040435458787,0.0746500777604976,0.061353032659409,0.0580093312597194,C_cal_hybrid_lh015_ls005_precisionrecallmid
10,"-Male, -Mustache",27,481.44444444444446,7.552687998171206,0.6549013367405644,0.037037037037037,0.1481481481481481,0.4074074074074074,0.037037037037037,0.037037037037037,0.0444444444444444,C_cal_hybrid_lh015_ls005_precisionrecallmid
11,"+Chubby, -Young",584,257.41267123287673,7.145384086321478,0.1990172000066058,0.0753424657534246,0.3184931506849315,0.5051369863013698,0.0753424657534246,0.0777397260273973,0.0667808219178085,C_cal_hybrid_lh015_ls005_precisionrecallmid
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,69.62025316455696,7.402829432789283,0.1838460538206221,0.2531645569620253,0.6708860759493671,0.759493670886076,0.2531645569620253,0.2303797468354429,0.1506329113924049,C_cal_hybrid_lh015_ls005_precisionrecallmid
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,78.8529411764706,5.821090473848231,0.2448010913589421,0.0294117647058823,0.1470588235294117,0.2941176470588235,0.0294117647058823,0.0294117647058823,0.0323529411764705,C_cal_hybrid_lh015_ls005_precisionrecallmid
0,+Smiling,4786,10.0,0.0,0.0,0.076681989134977,0.2252402841621395,0.3150856665273715,0.076681989134977,0.0604680317592971,0.0501462599247796,baseline_q_final_top10
1,+Eyeglasses,2196,10.0,0.0,0.0,0.1693989071038251,0.436247723132969,0.5919854280510018,0.1693989071038251,0.1264116575591969,0.1112932604735868,baseline_q_final_top10
2,-Heavy_Makeup,4087,10.0,0.0,0.0,0.0526058233423048,0.1839980425740151,0.2752630291167115,0.0526058233423048,0.0430144360166379,0.0368974798140439,baseline_q_final_top10
3,+Male,1595,10.0,0.0,0.0,0.1122257053291536,0.3059561128526645,0.4426332288401254,0.1122257053291536,0.0906583072100314,0.0872100313479619,baseline_q_final_top10
4,-Young,5355,10.0,0.0,0.0,0.0425770308123249,0.1486461251167133,0.2407096171802054,0.0425770308123249,0.03734827264239,0.0353501400560217,baseline_q_final_top10
5,+Blond_Hair,5469,10.0,0.0,0.0,0.0700310842932894,0.2331321996708721,0.3574693728286707,0.0700310842932894,0.0623514353629536,0.0562991406107147,baseline_q_final_top10
6,+Mustache,301,10.0,0.0,0.0,0.1129568106312292,0.3588039867109635,0.4651162790697674,0.1129568106312292,0.0963455149501659,0.0754152823920266,baseline_q_final_top10
7,-Young,5355,10.0,0.0,0.0,0.0425770308123249,0.1486461251167133,0.2407096171802054,0.0425770308123249,0.03734827264239,0.0353501400560217,baseline_q_final_top10
8,"+Eyeglasses, +Smiling",612,10.0,0.0,0.0,0.1617647058823529,0.4297385620915033,0.5800653594771242,0.1617647058823529,0.1307189542483665,0.110947712418301,baseline_q_final_top10
9,"+Black_Hair, -Wavy_Hair",2572,10.0,0.0,0.0,0.0633748055987558,0.2033437013996889,0.3316485225505443,0.0633748055987558,0.0502332814930019,0.047006220839813,baseline_q_final_top10
10,"-Male, -Mustache",27,10.0,0.0,0.0,0.074074074074074,0.1851851851851851,0.4074074074074074,0.074074074074074,0.0444444444444444,0.0481481481481481,baseline_q_final_top10
11,"+Chubby, -Young",584,10.0,0.0,0.0,0.0804794520547945,0.3065068493150685,0.4452054794520548,0.0804794520547945,0.0763698630136986,0.0599315068493152,baseline_q_final_top10
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,10.0,0.0,0.0,0.2025316455696202,0.569620253164557,0.7468354430379747,0.2025316455696202,0.1873417721518986,0.1594936708860758,baseline_q_final_top10
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,10.0,0.0,0.0,0.0,0.0294117647058823,0.1176470588235294,0.0,0.0058823529411764,0.0117647058823529,baseline_q_final_top10
